Reporting year,Commitment date (dd-mm-yyyy),Reporting country / organisation,Extending agency,CRS Identification N°,Donor project N°,Nature of submission,Recipient country,Channel of delivery name,Channel code,Bi/Multi,Type of flow (main DAC 1 category),Type of finance,Type of aid,Short description / Project title,Sector / Purpose code,Geographical target area,Expected starting date ,Expected completion date,Description,Gender equality,Aid to environment,PD/GG,Trade Development,FTC,PBA,Investment,AF,Biodiversity,Climate change - mitigation,Climate change - adaptation,Desertification,Currency,Commitments,Amounts extended,USD_commitment in millions,USD_disbursement in millions,ODA grant equivalent,Amounts received (for loans: only principal),Amount untied,Amount partially untied,Amount tied,Amount of IRTC,"** If project type, amount of experts-commitments","** If project type, amount of experts-extended",Amount of export credit,Leveraging mechanism and role/position,Amounts mobilised from the private sector,Origin of the funds mobilised,"Type (EPP:1,annuity:2,lump sum:3,other:5)",Number of repayment per annum,Interest rate,Second interest rate,First repayment date (dd-mm-yyyy),Final repayment date (dd-mm-yyyy),Interest received,Principal disbursed and still outstanding,Arrears of principal (included in item 51),Arrears of interest,RMNCH,Capital Expenditure % (Voluntary),Discount Rate,GE,
2016,01/01/2016,21,1,2016000451,B1VIEOB4RP-VIEOB4RI,8,769,Vietnam Local Aid Recipient,12000,1,10,110,C01,Regional Initiatives (Vietnam/Laos PDR/Cambodia): RI.2016.VN.04: 1st PMT conference on the law The National Legal Aid Agency,99810,,01/01/2016,31/12/2016,Regional Initiatives (Vietnam/Laos PDR/Cambodia): RI.2016.VN.04: 1st PMT conference on the law The National Legal Aid Agency,0,0,1,,,1,,,0,0,0,0,918,3.99696,3.99696, 0.00 , 0.00 ,,,3.99696,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000110,B1MALPSD-MALOB4PSD,8,253,CHIRA FUND MALAWI,12000,1,10,110,C01,Programme Support And Development: FINANCIAL ASSISTANCE TOWARDS COST OF RENOVATION OFTHE GUARDIAN SITE AT QUEENELIZABETH CENTRAL HOSPITAL,99810,,01/01/2016,31/12/2016,Programme Support And Development: Programme Support And Development: FINANCIAL ASSISTANCE TOWARDS COST OF RENOVATION OFTHE GUARDIAN SITE AT QUEENELIZABETH CENTRAL HOSPITAL,1,0,0,,,1,1,,0,0,0,0,918,5,5, 0.01 , 0.01 ,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000432,B1VIEOB4RP-VIEOB4RI,8,769,State Audit Of Vietnam,12000,1,10,110,C01,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Co-sponsor to organise the conference Quang Tri DOFA,99810,,01/01/2016,31/12/2016,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Co-sponsor to organise the conference Quang Tri DOFA,0,0,,,,1,,,0,0,0,0,918,3.03209,3.03209, 0.00 , 0.00 ,,,3.03209,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000437,B1VIEOB4RP-VIEOB4RI,8,769,State Audit Of Vietnam,12000,1,10,110,C01,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Final PMT for supporting the Audit on IA funded Sate Audit of VN,99810,,01/01/2016,31/12/2016,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Final PMT for supporting the Audit on IA funded Sate Audit of VN,0,0,2,,,1,,,0,0,0,0,918,6.91901,6.91901, 0.01 , 0.01 ,,,6.91901,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000458,B1VIEOB4RP-VIEOB4RI,8,769,Vietnam Local Aid Recipient,12000,1,10,110,C01,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Final PMT for 'Renovating school' Gio Mai Primary school,74010,,01/01/2016,31/12/2016,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Final PMT for 'Renovating school' Gio Mai Primary school,0,1,1,,,1,1,,0,0,1,0,918,5.46946,5.46946, 0.01 , 0.01 ,,,5.46946,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000454,B1VIEOB4RP-VIEOB4RI,8,769,Vietnam Local Aid Recipient,12000,1,10,110,C01,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Final PMT for 'Renovating school' Hai Quy secondary school,74010,,01/01/2016,31/12/2016,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Final PMT for 'Renovating school' Hai Quy secondary school,0,1,1,,,1,1,,0,0,1,0,918,5.8658,5.8658, 0.01 , 0.01 ,,,5.8658,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000456,B1VIEOB4RP-VIEOB4RI,8,769,Vietnam Local Aid Recipient,12000,1,10,110,C01,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Final PMT for 'Renovating school' Hai Thanh Primary school,74010,,01/01/2016,31/12/2016,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Final PMT for 'Renovating school' Hai Thanh Primary school,0,1,1,,,1,1,,0,0,1,0,918,5.5091,5.5091, 0.01 , 0.01 ,,,5.5091,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000457,B1VIEOB4RP-VIEOB4RI,8,769,Vietnam Local Aid Recipient,12000,1,10,110,C01,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Final PMT for 'Renovating school' Hai Thai secondary school,74010,,01/01/2016,31/12/2016,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Final PMT for 'Renovating school' Hai Thai secondary school,0,1,1,,,1,1,,0,0,1,0,918,6.42067,6.42067, 0.01 , 0.01 ,,,6.42067,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000453,B1VIEOB4RP-VIEOB4RI,8,769,Vietnam Local Aid Recipient,12000,1,10,110,C01,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Final PMT for 'Renovating school' Trieu Thanh Primary school,74010,,01/01/2016,31/12/2016,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Final PMT for 'Renovating school' Trieu Thanh Primary school,0,1,1,,,1,1,,0,0,1,0,918,4.99386,4.99386, 0.01 , 0.01 ,,,4.99386,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000455,B1VIEOB4RP-VIEOB4RI,8,769,Vietnam Local Aid Recipient,12000,1,10,110,C01,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Final PMT for 'Renovating school' Vinh O Primary school,74010,,01/01/2016,31/12/2016,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Final PMT for 'Renovating school' Vinh O Primary school,0,1,1,,,1,1,,0,0,1,0,918,5.31093,5.31093, 0.01 , 0.01 ,,,5.31093,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000173,B1PAA-EME1HQ001,8,550,Ministry Of Finance Palestine Pegase,12000,1,10,110,C01,EMERGENCY - GENERAL: PEGASE Vulnerable Palestinian Families 2016 payment,72010,,01/01/2016,31/12/2016,EMERGENCY - GENERAL: PEGASE Vulnerable Palestinian Families 2016 payment,1,0,1,,,1,,,0,0,0,0,918,500,500, 0.55 , 0.55 ,,,500,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000133,B1MOZOB1FSN-MOZOB1CLIMA,8,259,Instituto Nac. De Gestao De Calamidades,12000,1,10,110,C01,Climate Change: Food Security and Nutrition: 100% FUNDS TO INGC - RESPONDING TO CLIMATE CHANGE,41082,,01/01/2016,31/12/2016,Climate Change: Food Security and Nutrition: 100% FUNDS TO INGC - RESPONDING TO CLIMATE CHANGE,0,2,0,,,1,,,0,0,2,1,918,176.12552,176.12552, 0.19 , 0.19 ,,,176.12552,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000434,B1VIEOB4RP-VIEOB4RI,8,769,Vietnam Local Aid Recipient,12000,1,10,110,C01,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Funding grand code HOMF.2016.19,31165,,01/01/2016,31/12/2016,Regional Initiatives (Vietnam/Laos PDR/Cambodia): Funding grand code HOMF.2016.19,0,0,,,,1,,,0,0,0,0,918,6,6, 0.01 , 0.01 ,,,6,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000097,B1MALOB2SHR-MALOB2IASS,8,253,The Government Of Malawi,12000,1,10,110,C01,Increased Access To Social Supports: Strengthen Household Resilience: 2016 Balaka -Ntcheu SCTPScale up of MSCT,16010,,01/01/2016,31/12/2016,Increased Access To Social Supports: Strengthen Household Resilience: 2016 Balaka -Ntcheu SCTPScale up of MSCT,1,2,1,,,1,,,0,0,2,0,918,778.6,778.6, 0.86 , 0.86 ,,,778.6,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000070,B1LIBERIA-LIBGOVEQ,8,251,Ghana Institute of Mgmt & Public Admin - Liberia,12000,1,10,110,C01,Gov and Gender : Obj 1 Security Sector Reform: Llberia Country Programme: Support to Security Sector Reform in Liberia,15210,,01/01/2016,31/12/2016,Gov and Gender : Obj 1 Security Sector Reform: Llberia Country Programme: Support to Security Sector Reform in LiberiaLeadership Training for LNPDCD 21612 BIN & LDEA GIMPA,0,0,2,,,1,,,0,0,0,0,918,244.89252,244.89252, 0.27 , 0.27 ,,,244.89252,,,,,,,,,,,,,,,,,,,,0,,,,
2016,01/01/2016,21,1,2016000406,B1VIEOB3KEG-VIEOB3IDEAS,8,769,Ncseif Vietnam,12000,1,10,110,C01,Vietnam-Ireland Exchange Programme (IDEAS): Joint research and conference NCSEIF,24010,,01/01/2016,31/12/2016,Vietnam-Ireland Exchange Programme (IDEAS): Joint research and conference NCSEIF,0,0,,1,,1,,,0,0,0,0,918,18.57456,18.57456, 0.02 , 0.02 ,,,18.57456,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000120,B1MALPSD-MALOB4RIP,8,253,MALAWI INVESTMENT AND TRADE CENTRE,12000,1,10,110,C01,Research And Innovation Planning: Programme Support And Development: FINANCIAL ASSISTANCE TOWARDS THE COST OF MALAWIINVESTMENT FORUM,25010,,01/01/2016,31/12/2016,Research And Innovation Planning: Programme Support And Development: FINANCIAL ASSISTANCE TOWARDS THE COST OF MALAWIINVESTMENT FORUM - PRODUCTIONOF EVENT CONFERENCE BROCHURE,1,0,1,2,,1,,,0,0,0,0,918,7.5,7.5, 0.01 , 0.01 ,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000124,B1MOZOB1BRP-MOZOB1ECODE,8,259,OCAM-ORDEM DOS CONTABL. E AUDITORES DE MOCAMBIQUE,12000,1,10,110,C01,Local Economic Development: Increase capacity and resilience of poor people: 100% DISBURSEMENT OF 2016 FUNDS,25010,,01/01/2016,31/12/2016,Local Economic Development: Increase capacity and resilience of poor people: 100% DISBURSEMENT OF 2016 FUNDS,0,0,0,2,,1,,,0,0,0,0,918,150,150, 0.17 , 0.17 ,,,150,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000100,B1MALOB3IEGE-MALOB3SGS,8,253,Anti-Corruption Bureau,12000,1,10,110,C01,Strenghthen Governance Systems: Governance Enviroment: Support to Anti Corruption Programme,15113,,01/01/2016,31/12/2016,Strenghthen Governance Systems: Governance Enviroment: Support to Anti Corruption Programme,0,0,2,,,1,,,0,0,0,0,918,120,120, 0.13 , 0.13 ,,,120,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016001938,B3STAB-EME1HQ34,8,998,Irish Research Council,11000,1,10,110,C01,Education Programme: IRCHSS 16 01 FUNDING,11120,,01/01/2016,31/12/2016,Education Programme: IRCHSS 16 01 FUNDING,1,,1,,,,,,,,,,918,29,29, 0.03 , 0.03 ,,,29,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000175,B1PAA-RECHQ009,8,550,Mission Of Palestine,11000,1,10,110,C01,General Delegation Palestine: Palestine Mission - 2016 payment. Contribution towards,15110,,01/01/2016,31/12/2016,General Delegation Palestine: Palestine Mission - 2016 payment. Contribution towards,1,0,1,,,1,,,0,0,0,0,918,60,60, 0.07 , 0.07 ,,,60,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000187,B1PAA-RECHQ089,8,550,Department Of Foregn Affairs,11000,1,10,110,C01,Head of Mission Fund: Ramallah Head of Mission Fund 2016,43010,,01/01/2016,31/12/2016,Head of Mission Fund: Ramallah Head of Mission Fund 2016,1,0,1,,,1,,,0,0,0,0,918,20,20, 0.02 , 0.02 ,,,20,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016001947,B3STAB-RECHQ020,8,555,Irish Contingent Humanitarian Account,11000,1,10,110,C01,Irish Defence Forces: DEF1601 UNIFIL MICROPROJECT TIBIN,73010,,01/01/2016,31/12/2016,Irish Defence Forces: DEF1601 UNIFIL MICROPROJECT TIBIN,1,,1,,,,,,,,,,918,2.27273,2.27273, 0.00 , 0.00 ,,,2.27273,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016001948,B3STAB-RECHQ020,8,555,Irish Contingent Humanitarian Account,11000,1,10,110,C01,Irish Defence Forces: DEF1602 UNIFIL MICROPROJECT HANIN,73010,,01/01/2016,31/12/2016,Irish Defence Forces: DEF1602 UNIFIL MICROPROJECT HANIN,1,,1,,,,,,,,,,918,9.09091,9.09091, 0.01 , 0.01 ,,,9.09091,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016001945,B3STAB-RECHQ020,8,555,Irish Contingent Humanitarian Account,11000,1,10,110,C01,Irish Defence Forces: DEF1603 UNIFIL MICRO-PROJECT DIBIL,73010,,01/01/2016,31/12/2016,Irish Defence Forces: DEF1603 UNIFIL MICRO-PROJECT DIBIL,1,,1,,,,,,,,,,918,9.45716,9.45716, 0.01 , 0.01 ,,,9.45716,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016001944,B3STAB-RECHQ020,8,555,Irish Contingent Humanitarian Account,11000,1,10,110,C01,Irish Defence Forces: UNIFIL WATER PURIFICATION PLANT DEV,73010,,01/01/2016,31/12/2016,Irish Defence Forces: UNIFIL WATER PURIFICATION PLANT DEV,0,,0,,,,,,,,,,918,6.7659,6.7659, 0.01 , 0.01 ,,,6.7659,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016001946,B3STAB-RECHQ020,8,555,Irish Contingent Humanitarian Account,11000,1,10,110,C01,Irish Defence Forces: DEF1601 UNIFIL MICROPROJECT SRIBBEN,73010,,01/01/2016,31/12/2016,Irish Defence Forces: DEF1601 UNIFIL MICROPROJECT SRIBBEN,1,,1,,,,,,,,,,918,6.81818,6.81818, 0.01 , 0.01 ,,,6.81818,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016001943,B3STAB-RECHQ020,8,555,Irish Contingent Humanitarian Account,11000,1,10,110,C01,Irish Defence Forces: UNIFIL REHABILITATION OF WOMENS COOPERATIVE,73010,,01/01/2016,31/12/2016,Irish Defence Forces: UNIFIL REHABILITATION OF WOMENS COOPERATIVE,2,,1,,,,,,,,,,918,5.83317,5.83317, 0.01 , 0.01 ,,,5.83317,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000140,B1MOZOB2BHE-MOZOB2EDUS,8,259,DPEC - DIR. PROV.DE EDUCACAO DE MAPUTO,12002,1,10,110,C01,Education Sector Support: Access to Basic health and Education Service: GUAVA SCHOOL WALL CONSTRUCTIONSECOND TRANCHE 50% PAYMENTGUAVA SCHOOL,11120,Maputo,01/01/2016,31/12/2016,Education Sector Support: Access to Basic health and Education Service: GUAVA SCHOOL WALL CONSTRUCTIONSECOND TRANCHE 50% PAYMENTGUAVA SCHOOL,1,0,0,,,1,1,,0,0,0,0,918,50,50, 0.06 , 0.06 ,,,50,,,,,,,,,,,,,,,,,,,,0,,,,
2016,01/01/2016,21,1,2016000144,B1MOZOB2BHE-MOZOB2EDUS,8,259,Dppf Niassa,12002,1,10,110,C01,Education Sector Support: Access to Basic health and Education Service: DISBURSEMENT FOR 2016 BUDGET ALLOCATIONPES NIASSA DPEC,11120,Niassa,01/01/2016,31/12/2016,Education Sector Support: Access to Basic health and Education Service: DISBURSEMENT FOR 2016 BUDGET ALLOCATIONPES NIASSA DPEC,1,0,0,,,1,,,0,0,0,0,918,48.65044,48.65044, 0.05 , 0.05 ,,,48.65044,,,,,,,,,,,,,,,,,,,,0,,,,
2016,01/01/2016,21,1,2016000145,B1MOZOB2BHE-MOZOB2HEHA,8,259,Dppf Niassa,12002,1,10,110,C01,Health Sector And Hiv And Aids Support: Access to Basic health and Education Service: DISBURSEMENT FOR 2016 BUDGET ALLOCATIONPES NIASSA DPS,12110,Niassa,01/01/2016,31/12/2016,Health Sector And Hiv And Aids Support: Access to Basic health and Education Service: DISBURSEMENT FOR 2016 BUDGET ALLOCATIONPES NIASSA DPS,1,0,0,,,1,,,0,0,0,0,918,151.7003,151.7003, 0.17 , 0.17 ,,,151.7003,,,,,,,,,,,,,,,,,,,,3,,,,
2016,01/01/2016,21,1,2016000131,B1MOZOB1FSN-MOZOB1CLIMA,8,259,Dppf Niassa,12002,1,10,110,C01,Climate Change: Food Security and Nutrition: DISBURSEMENT FOR 2016 BUDGET ALLOCATIONPES NIASSA DPOPH,14031,Niassa,01/01/2016,31/12/2016,Climate Change: Food Security and Nutrition: DISBURSEMENT FOR 2016 BUDGET ALLOCATIONPES NIASSA DPOPH,0,1,0,,,1,,,0,0,1,0,918,90.44729,90.44729, 0.10 , 0.10 ,,,90.44729,,,,,,,,,,,,,,,,,,,,1,,,,
2016,01/01/2016,21,1,2016000156,B1MOZOB3TPD-MOZOB3PPFM,8,259,Dppf Niassa,12002,1,10,110,C01,Planning And Public Financial Management And Admin: Civil Society and Accountability: DISBURSEMENT FOR 2016 BUDGET ALLOCATIONPES NIASSA SP,15111,Niassa,01/01/2016,31/12/2016,Planning And Public Financial Management And Admin: Civil Society and Accountability: DISBURSEMENT FOR 2016 BUDGET ALLOCATIONPES NIASSA SP,0,0,2,,,1,,,0,0,0,0,918,26.1797,26.1797, 0.03 , 0.03 ,,,26.1797,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000155,B1MOZOB3TPD-MOZOB3PPFM,8,259,Dppf Niassa,12002,1,10,110,C01,Planning And Public Financial Management And Admin: Civil Society and Accountability: DISBURSEMENT FOR 2016 BUDGET ALLOCATIONPES NIASSA DPPF,15111,Niassa,01/01/2016,31/12/2016,Planning And Public Financial Management And Admin: Civil Society and Accountability: DISBURSEMENT FOR 2016 BUDGET ALLOCATIONPES NIASSA DPPF,0,0,2,,,1,,,0,0,0,0,918,75.02627,75.02627, 0.08 , 0.08 ,,,75.02627,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000108,B1MALPSD-MALOB4PSD,8,253,BALAKA DISTRICT COUNCIL,12002,1,10,110,C01,"Programme Support And Development: FINANCIAL ASSISTANCE TOWARDS CONSTRUCTION OFTSAMBA UNDER FIVE CLINIC INTSAMBA VILLAGE,BALAKA DISTRICT",12230,Balaka District,01/01/2016,31/12/2016,"Programme Support And Development: Programme Support And Development: FINANCIAL ASSISTANCE TOWARDS CONSTRUCTION OFTSAMBA UNDER FIVE CLINIC INTSAMBA VILLAGE,BALAKA DISTRICT",1,0,0,,,1,1,,0,0,0,0,918,4.75,4.75, 0.01 , 0.01 ,,,4.75,,,,,,,,,,,,,,,,,,,,4,,,,
2016,01/01/2016,21,1,2016000141,B1MOZOB2BHE-MOZOB2EDUS,8,259,Dir. Prov. De Educaçao,12002,1,10,110,C01,Education Sector Support: Access to Basic health and Education Service: SUPPORT FOR PURCHASING OF SCHOOL DESKS - INHAMBANEPROVINCIAL DIR. OF EDUCATION,11120,Mozambique Inhambane province,01/01/2016,31/12/2016,Education Sector Support: Access to Basic health and Education Service: SUPPORT FOR PURCHASING OF SCHOOL DESKS - INHAMBANEPROVINCIAL DIR. OF EDUCATION,1,0,0,,,1,1,,0,0,0,0,918,15,15, 0.02 , 0.02 ,,,15,,,,,,,,,,,,,,,,,,,,0,,,,
2016,01/01/2016,21,1,2016000129,B1MOZOB1FSN-HEAMOINHAMB,8,259,Dppf Inhambane,12002,1,10,110,C01,Dps Sector Support: Food Security and Nutrition: DISBURSEMENT FOR DPS INHAMBANE2016 BUDGET,12110,Mozambique Inhambane province,01/01/2016,31/12/2016,Dps Sector Support: Food Security and Nutrition: DISBURSEMENT FOR DPS INHAMBANE2016 BUDGET,0,0,0,,,1,,,0,0,0,0,918,97.947,97.947, 0.11 , 0.11 ,,,97.947,,,,,,,,,,,,,,,,,,,,2,,,,
2016,01/01/2016,21,1,2016000130,B1MOZOB1FSN-HEAMOINHAMB,8,259,Dppf Inhambane,12002,1,10,110,C01,Dps Sector Support: Food Security and Nutrition: DISBURSEMENT FOR COMMUNITY BASED ORGANISATIONS2016 BUDGET,12110,Mozambique Inhambane province,01/01/2016,31/12/2016,Dps Sector Support: Food Security and Nutrition: DISBURSEMENT FOR COMMUNITY BASED ORGANISATIONS2016 BUDGET,0,0,0,,,1,,,0,0,0,0,918,97.947,97.947, 0.11 , 0.11 ,,,97.947,,,,,,,,,,,,,,,,,,,,2,,,,
2016,01/01/2016,21,1,2016000132,B1MOZOB1FSN-MOZOB1CLIMA,8,259,Dppf Inhambane,12002,1,10,110,C01,Climate Change: Food Security and Nutrition: DISBURSEMENT FOR DPOPH INHAMBANE2016 BUDGET,14031,Mozambique Inhambane province,01/01/2016,31/12/2016,Climate Change: Food Security and Nutrition: DISBURSEMENT FOR DPOPH INHAMBANE2016 BUDGET,0,1,0,,,1,,,0,0,1,1,918,130.809,130.809, 0.14 , 0.14 ,,,130.809,,,,,,,,,,,,,,,,,,,,1,,,,
2016,01/01/2016,21,1,2016000154,B1MOZOB3TPD-MOZOB3PPFM,8,259,Dppf Inhambane,12002,1,10,110,C01,Planning And Public Financial Management And Admin: Civil Society and Accountability: DISBURSEMENT FOR SP INHAMBANE2016 BUDGET,15111,Mozambique Inhambane province,01/01/2016,31/12/2016,Planning And Public Financial Management And Admin: Civil Society and Accountability: DISBURSEMENT FOR SP INHAMBANE2016 BUDGET,0,0,2,,,1,,,0,0,0,0,918,26.984,26.984, 0.03 , 0.03 ,,,26.984,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000153,B1MOZOB3TPD-MOZOB3PPFM,8,259,Dppf Inhambane,12002,1,10,110,C01,Planning And Public Financial Management And Admin: Civil Society and Accountability: DISBURSEMENT FOR DPEF INHAMBANE2016 BUDGET,15111,Mozambique Inhambane province,01/01/2016,31/12/2016,Planning And Public Financial Management And Admin: Civil Society and Accountability: DISBURSEMENT FOR DPEF INHAMBANE2016 BUDGET,0,0,2,,,1,,,0,0,0,0,918,13.461,13.461, 0.01 , 0.01 ,,,13.461,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000127,B1MOZOB1FSN-AGRMOINHAMB,8,259,Dppf Inhambane,12002,1,10,110,C01,Dpadr Sector Support: Food Security and Nutrition: DISBURSEMENT FOR DPA INHAMBANE2016 BUDGET,31110,Mozambique Inhambane province,01/01/2016,31/12/2016,Dpadr Sector Support: Food Security and Nutrition: DISBURSEMENT FOR DPA INHAMBANE2016 BUDGET,0,2,0,1,,1,,,0,0,2,1,918,176.737,176.737, 0.20 , 0.20 ,,,176.737,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000327,B1UGAIO1SP-UGAIO1SPSSP,8,285,Dfid,13000,1,10,110,C01,STRENGTHEN CAPACITY & INCREASE SP BENEFICIARIES: SUSTAIN SOCIAL PROTECTION AND HUMANITARIAN PROGRAM: EXPANDING SOCIAL PROTECTION PROG -,16010,,01/01/2016,31/12/2016,STRENGTHEN CAPACITY & INCREASE SP BENEFICIARIES: SUSTAIN SOCIAL PROTECTION AND HUMANITARIAN PROGRAM: EXPANDING SOCIAL PROTECTION PROG -,1,0,1,,,1,,,0,0,0,0,918,3000,3000, 3.32 , 3.32 ,,,3000,,,,,,,,,,,,,,,,,,,,2,,,,
2016,01/01/2016,21,1,2016000307,B1TANPSD-PSDMICRO,8,282,DELEGATION OF THE EUROPIAN UNION,13000,1,10,110,C01,Microprojects - Programme Countries: Programme Support Development: Funding for Europian Union for Europe dayactivity-Youth football tornament,16061,,01/01/2016,31/12/2016,Microprojects - Programme Countries: Programme Support Development: Funding for Europian Union for Europe dayactivity-Youth football tornament,1,0,0,,,1,,,0,0,0,0,918,0.5,0.5, 0.00 , 0.00 ,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000092,B1MALOB2SHR-MALOB2CCDRR,8,253,Dfid-Malawi,13000,1,10,110,C01,Climate Change And Disaster Risk Reduction: Strengthen Household Resilience: ENHANCING COMMUNITY RESILIENCE PROGRAMME,31130,,01/01/2016,31/12/2016,Climate Change And Disaster Risk Reduction: Strengthen Household Resilience: ENHANCING COMMUNITY RESILIENCE PROGRAMME,1,2,1,1,,1,,,1,1,2,1,918,110,110, 0.12 , 0.12 ,,,110,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016000016,B1ETHOB2RLC-ETHOB2CLIMA,8,238,Deutsche Gesellschaft fúr Internationale Zusammena,13000,1,10,110,C01,Response to Climate Change: Rural Livelihoods & Climate: HQ1611-Dissemination of improved cookstoves,52010,,01/01/2016,31/12/2016,Response to Climate Change: Rural Livelihoods & Climate: HQ1611-Dissemination of improved cookstoves,1,2,0,,,1,,,1,2,0,0,918,670,670, 0.74 , 0.74 ,,,670,,,,,,,,,,,,,,,,,,,,0,,,,
2016,01/01/2016,21,1,2016000149,B1MOZOB2BHE-MOZOB2SDM,8,259,Dfid Mozambique,13000,1,10,110,C01,Service Delivery Monitoring: Access to Basic health and Education Service: FULL 2016 TRANCHE,15150,,01/01/2016,31/12/2016,Service Delivery Monitoring: Access to Basic health and Education Service: FULL 2016 TRANCHE,1,0,2,,,1,,,0,0,0,0,918,350,350, 0.39 , 0.39 ,,,350,,,,,,,,,,,,,,,,,,,,0,,,,
2016,01/01/2016,21,1,2016000485,B1ZAMOP2.1PSCS-ZAMOP2.1TFS,8,288,Giz - German Development Cooperation,13000,1,10,110,C01,GIZ-ADVOCACY & POLITICAL PARTICIPATION/OTHER: Civil Society For Public Service Delivery: 2016 GIZ  GRNT - CSO SUPPORT,15150,,01/01/2016,31/12/2016,GIZ-ADVOCACY & POLITICAL PARTICIPATION/OTHER: Civil Society For Public Service Delivery: 2016 GIZ  GRNT - CSO SUPPORT,1,0,2,,,1,,,0,0,0,0,918,200,200, 0.22 , 0.22 ,,,200,,,,,,,,,,,,,,,,,,,,,,,,
2016,01/01/2016,21,1,2016001676,B2PROJECT-CSFPPROJECT,8,238,A Partnership With Africa,21000,1,10,110,C01,Civil Society Project Funding: CSF002-1401 I AID YR 2 GRANT CSF 2014 Grant,11330,,01/01/2016,31/12/2016,Civil Society Project Funding: CSF002-1401 I AID YR 2 GRANT CSF 2014 Grant,1,0,1,,,1,,,,,,,918,1.6,1.6, 0.00 , 0.00 ,,,1.6,,,,,,,,,,,,,,,,,,,,2,,,,
2016,01/01/2016,21,1,2016001723,B2PROJECT-CSFPPROJECT,8,282,A Partnership With Africa,21000,1,10,110,C01,Civil Society Project Funding: CSF002-1401 I AID YR 2 GRANT CSF 2014 Grant,11330,,01/01/2016,31/12/2016,Civil Society Project Funding: CSF002-1401 I AID YR 2 GRANT CSF 2014 Grant,1,0,1,,,1,,,,,,,918,24.8,24.8, 0.03 , 0.03 ,,,24.8,,,,,,,,,,,,,,,,,,,,2,,,,
