iati-identifier,hierarchy,last-updated-datetime,default-language,reporting-org,reporting-org-ref,reporting-org-type,reporting-org-type-code,title,description,activity-status-code,start-planned,end-planned,start-actual,end-actual,participating-org (Accountable),participating-org-ref (Accountable),participating-org-type (Accountable),participating-org-type-code (Accountable),participating-org (Funding),participating-org-ref (Funding),participating-org-type (Funding),participating-org-type-code (Funding),participating-org (Extending),participating-org-ref (Extending),participating-org-type (Extending),participating-org-type-code (Extending),participating-org (Implementing),participating-org-ref (Implementing),participating-org-type (Implementing),participating-org-type-code (Implementing),recipient-country-code,recipient-country,recipient-country-percentage,recipient-region-code,recipient-region,recipient-region-percentage,sector-code,sector,sector-percentage,sector-vocabulary,sector-vocabulary-code,collaboration-type-code,default-finance-type-code,default-flow-type-code,default-aid-type-code,default-tied-status-code,default-currency,currency,total-Commitment,total-Disbursement,total-Expenditure,total-Incoming Funds,total-Interest Repayment,total-Loan Repayment,total-Reimbursement
XM-DAC-21-1-2019001162B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,"OBJECTIVE 1: DUTY-BEARERS AT THE LOCAL, MUNICIPAL AND REGIONAL LEVEL ARE ENGAGED","OBJECTIVE 1: DUTY-BEARERS AT THE LOCAL, MUNICIPAL AND REGIONAL LEVEL ARE ENGAGED",4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,CD,Congo (The Democratic Republic Of The),,,,,,,,,,1,110,10,,,EUR,,0,101965,0,0,0,0,0
XM-DAC-21-1-2019001163B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,"OBJECTIVE 2: MEDICAL, PSYCHO-SOCIAL, LEGAL AND SOC IO-ECONOMIC ACCOMPANIMENT IS P","OBJECTIVE 2: MEDICAL, PSYCHO-SOCIAL, LEGAL AND SOC IO-ECONOMIC ACCOMPANIMENT IS P",4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,CD,Congo (The Democratic Republic Of The),,,,,,,,,,1,110,10,,,EUR,,0,221085,0,0,0,0,0
XM-DAC-21-1-2019001164B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,"OBJECTIVE 3: MEN AND WOMEN HAVE A CHANGE IN ATTITU DES, BEHAVIOURS AND PRACTICES","OBJECTIVE 3: MEN AND WOMEN HAVE A CHANGE IN ATTITU DES, BEHAVIOURS AND PRACTICES",4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,CD,Congo (The Democratic Republic Of The),,,,,,,,,,1,110,10,,,EUR,,0,141951,0,0,0,0,0
XM-DAC-21-1-2019001165B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,"OBJECTIVE 4: POLICY AND ADVOCACY INITIATIVES TO IM PROVE QUALITY OF SERVICES, LEG","OBJECTIVE 4: POLICY AND ADVOCACY INITIATIVES TO IM PROVE QUALITY OF SERVICES, LEG",4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,CD,Congo (The Democratic Republic Of The),,,,,,,,,,1,110,10,,,EUR,,0,95297,0,0,0,0,0
XM-DAC-21-1-2019001166B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,OBJECTIVE 1:WOMEN AND MEN SMALL LANDHOLDER FARMERS  ARE PRACTICING IMPROVED CROP,OBJECTIVE 1:WOMEN AND MEN SMALL LANDHOLDER FARMERS  ARE PRACTICING IMPROVED CROP,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,78575,0,0,0,0,0
XM-DAC-21-1-2019001167B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,OBJECTIVE 2:  WOMEN AND MEN SMALL LANDHOLDER FARME RS -  INCLUDING WATERSHED MANA,OBJECTIVE 2:  WOMEN AND MEN SMALL LANDHOLDER FARME RS -  INCLUDING WATERSHED MANA,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,78575,0,0,0,0,0
XM-DAC-21-1-2019001168B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,OBJECTIVE 1: WOMEN HAVE INCREASED AND DIVERSIFIED INCOMES,OBJECTIVE 1: WOMEN HAVE INCREASED AND DIVERSIFIED INCOMES,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,160213,0,0,0,0,0
XM-DAC-21-1-2019001169B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,"OBJECTIVE 2: WOMEN DEMONSTRATE INCREASED CONFIDENC E, SELF-ESTEEM, AND DECISION-M","OBJECTIVE 2: WOMEN DEMONSTRATE INCREASED CONFIDENC E, SELF-ESTEEM, AND DECISION-M",4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,158632,0,0,0,0,0
XM-DAC-21-1-2019001170B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,OBJECTIVE 3: MEN ARE PROACTIVELY SUPPORTING THEIR PARTNERS IN EQUALLY PARTICIPAT,OBJECTIVE 3: MEN ARE PROACTIVELY SUPPORTING THEIR PARTNERS IN EQUALLY PARTICIPAT,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,120433,0,0,0,0,0
XM-DAC-21-1-2019001171B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,"OBJECTIVE 4: COMMUNITY MEMBERS,  LEADERS, DUTY BEA RERS, AND CHANGE AGENTS ARE AC","OBJECTIVE 4: COMMUNITY MEMBERS,  LEADERS, DUTY BEA RERS, AND CHANGE AGENTS ARE AC",4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,118257,0,0,0,0,0
XM-DAC-21-1-2019001172B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,INCREASED SMALLHOLDER SKILLS AND KNOWLEDGE TO BENE FIT NUTRITIONALLY AND ECONOMIC,INCREASED SMALLHOLDER SKILLS AND KNOWLEDGE TO BENE FIT NUTRITIONALLY AND ECONOMIC,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,200215,0,0,0,0,0
XM-DAC-21-1-2019001173B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,INCREASED SMALLHOLDER SKILLS AND KNOWLEDGE IN ENTE RPRISE DEVELOPMENT AND CAPACIT,INCREASED SMALLHOLDER SKILLS AND KNOWLEDGE IN ENTE RPRISE DEVELOPMENT AND CAPACIT,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,40043,0,0,0,0,0
XM-DAC-21-1-2019001174B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,IMPROVED SKILLS FOR EFFECTIVE BUSINESS OPERATIONS ,IMPROVED SKILLS FOR EFFECTIVE BUSINESS OPERATIONS ,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,13348,0,0,0,0,0
XM-DAC-21-1-2019001175B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,SCALABLE PROVEN GOOD PRACTICE APPROACHES FOR INTEG RATING FARMERS IN AGRICULTURE,SCALABLE PROVEN GOOD PRACTICE APPROACHES FOR INTEG RATING FARMERS IN AGRICULTURE,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,6674,0,0,0,0,0
XM-DAC-21-1-2019001176B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,"CONTRIBUTION TO POLICY ENGAGEMENT PROCESSES AT LOC AL, NATIONAL AND INTERNATIONAL","CONTRIBUTION TO POLICY ENGAGEMENT PROCESSES AT LOC AL, NATIONAL AND INTERNATIONAL",4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,6674,0,0,0,0,0
XM-DAC-21-1-2019001177B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,TO CONTRIBUTE TOWARDS SAFER ENVIRONMENTS FOR WOMEN  AND GIRLS IN WHICH THEY CAN P,TO CONTRIBUTE TOWARDS SAFER ENVIRONMENTS FOR WOMEN  AND GIRLS IN WHICH THEY CAN P,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,123750,0,0,0,0,0
XM-DAC-21-1-2019001178B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,TO ENSURE BEHAVIOUR CHANGE OF ALL SYSTEMS ACTORS I N FAVOUR OF WOMEN'S RIGHTS,TO ENSURE BEHAVIOUR CHANGE OF ALL SYSTEMS ACTORS I N FAVOUR OF WOMEN'S RIGHTS,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,39734.560000000005,0,0,0,0,0
XM-DAC-21-1-2019001179B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,TO POSITIVELY INFLUENCE WR PROGRAMMING AND POLICY OF TARGET ACTORS INTERNALLY AN,TO POSITIVELY INFLUENCE WR PROGRAMMING AND POLICY OF TARGET ACTORS INTERNALLY AN,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,57109.64,0,0,0,0,0
XM-DAC-21-1-2019001180B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,INTERMEDIATE OUTCOME 1: SUSTAINED IMPROVEMENT IN A GRICULTURAL PRODUCTION & INCOM,INTERMEDIATE OUTCOME 1: SUSTAINED IMPROVEMENT IN A GRICULTURAL PRODUCTION & INCOM,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,160000,0,0,0,0,0
XM-DAC-21-1-2019001181B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,INTERMEDIATE OUTCOME 2: IMPROVED SANITATION & HEAL TH (& NUTRITION) FOR RURAL HOU,INTERMEDIATE OUTCOME 2: IMPROVED SANITATION & HEAL TH (& NUTRITION) FOR RURAL HOU,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,22000,0,0,0,0,0
XM-DAC-21-1-2019001182B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,INTERMEDIATE OUTCOME 3: IMPROVED ENERGY SECURITY F OR RURAL HOUSEHOLDS,INTERMEDIATE OUTCOME 3: IMPROVED ENERGY SECURITY F OR RURAL HOUSEHOLDS,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,20000,0,0,0,0,0
XM-DAC-21-1-2019001183B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,"INTERMEDIATE OUTCOME 4:  ADOPTION OF BEST PRACTICE  PRINCIPLES, ENHANCING OPPORTU","INTERMEDIATE OUTCOME 4:  ADOPTION OF BEST PRACTICE  PRINCIPLES, ENHANCING OPPORTU",4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,10000,0,0,0,0,0
XM-DAC-21-1-2019001184B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,OUTPUT 1.1.1 TECHNICAL SUPPORT  AND CAPACITY BUILD ING PACKAGE AND ADVOCACY UNDER,OUTPUT 1.1.1 TECHNICAL SUPPORT  AND CAPACITY BUILD ING PACKAGE AND ADVOCACY UNDER,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,3800,0,0,0,0,0
XM-DAC-21-1-2019001185B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,OUTPUT 2.1.1 AWARENESS TRAINING AND ACTIVITIES PRO VIDED AT THE COMMUNITY LEVEL O,OUTPUT 2.1.1 AWARENESS TRAINING AND ACTIVITIES PRO VIDED AT THE COMMUNITY LEVEL O,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,21192,0,0,0,0,0
XM-DAC-21-1-2019001186B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,OUTPUT 2.2.1 TAILORED SUITE OF CAPACITY BUILDING T ECHNIQUES FOR OCM/OPAS BASED O,OUTPUT 2.2.1 TAILORED SUITE OF CAPACITY BUILDING T ECHNIQUES FOR OCM/OPAS BASED O,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,11693,0,0,0,0,0
XM-DAC-21-1-2019001187B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,OUTPUT 2.2.2 OPA AND OCM GROUPS IN TARGETED COUNTR IES HAVE WELL STRUCTURED AND A,OUTPUT 2.2.2 OPA AND OCM GROUPS IN TARGETED COUNTR IES HAVE WELL STRUCTURED AND A,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,46780,0,0,0,0,0
XM-DAC-21-1-2019001188B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,OUTPUT 2.3.1  PACKAGE OF TECHNICAL SUPPORT FOR NAT IONAL AND LOCAL AUTHORITIES IN,OUTPUT 2.3.1  PACKAGE OF TECHNICAL SUPPORT FOR NAT IONAL AND LOCAL AUTHORITIES IN,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,25149,0,0,0,0,0
XM-DAC-21-1-2019001189B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,OUTPUT 2.4.1.1 -  DEVELOP A SUITE OF TECHNICAL SUP PORT AND CAPACITY BUILDING IN,OUTPUT 2.4.1.1 -  DEVELOP A SUITE OF TECHNICAL SUP PORT AND CAPACITY BUILDING IN,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,10213,0,0,0,0,0
XM-DAC-21-1-2019001190B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,OUTPUT 2.6.3 AWARENESS RAISING AND INFLUENCING MAT ERIALS FOR DEVELOPMENT ACTORS,OUTPUT 2.6.3 AWARENESS RAISING AND INFLUENCING MAT ERIALS FOR DEVELOPMENT ACTORS,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,14610,0,0,0,0,0
XM-DAC-21-1-2019001191B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,OUTPUT 4.1.1 - INITATIVES AT LOCAL AND NATIONAL LE VELS EXIST IN TARGETED COUNTRI,OUTPUT 4.1.1 - INITATIVES AT LOCAL AND NATIONAL LE VELS EXIST IN TARGETED COUNTRI,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,17263,0,0,0,0,0
XM-DAC-21-1-2019001192B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,"OUTPUT 4.1.2 - CIVIL SOCIETY, PROGRAMME PARTNERS A ND INTEREST GROUPS BENEFIT FRO","OUTPUT 4.1.2 - CIVIL SOCIETY, PROGRAMME PARTNERS A ND INTEREST GROUPS BENEFIT FRO",4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,524,0,0,0,0,0
XM-DAC-21-1-2019001193B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,EARLY YEARS EDUCATORS CREATE A SUPPORTIVE AND INCL USIVE ENVIRONMENT FOR CHILD CE,EARLY YEARS EDUCATORS CREATE A SUPPORTIVE AND INCL USIVE ENVIRONMENT FOR CHILD CE,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,14960,0,0,0,0,0
XM-DAC-21-1-2019001199B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,STRENGTHENED CAPACITY OF MESO LEVEL INSTITUTIONS F OR SUSTAINABLE HEALTH AND NUTR,STRENGTHENED CAPACITY OF MESO LEVEL INSTITUTIONS F OR SUSTAINABLE HEALTH AND NUTR,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,93289,0,0,0,0,0
XM-DAC-21-1-2019001194B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,PEOPLE HAVE RESILIENT HEALTH ,PEOPLE HAVE RESILIENT HEALTH ,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,742114,0,0,0,0,0
XM-DAC-21-1-2019001195B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,PEOPLE HAVE SUSTAINABLE AND DECENT WORK ,PEOPLE HAVE SUSTAINABLE AND DECENT WORK ,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,511261,0,0,0,0,0
XM-DAC-21-1-2019001196B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,GRADUATION: EXTREMELY POOR HOUSEHOLDS HAVE MARKET DRIVEN LIVELIHOODS AND DIVERSI,GRADUATION: EXTREMELY POOR HOUSEHOLDS HAVE MARKET DRIVEN LIVELIHOODS AND DIVERSI,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,746204,0,0,0,0,0
XM-DAC-21-1-2019001197B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,ENHANCED EVIDENCE BASED STRUCTURED DIALOGUE WITH S TRATEGIC PARTNERS AND STAKEHOL,ENHANCED EVIDENCE BASED STRUCTURED DIALOGUE WITH S TRATEGIC PARTNERS AND STAKEHOL,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,81000,0,0,0,0,0
XM-DAC-21-1-2019001198B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,EXTREMELY POOR COMMUNITIES IN SOUTH WOLLO AND WOLA YTA HAVE IMPROVED RESILIENCE T,EXTREMELY POOR COMMUNITIES IN SOUTH WOLLO AND WOLA YTA HAVE IMPROVED RESILIENCE T,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,ET,Ethiopia,,,,,,,,,,1,110,10,,,EUR,,0,196746,0,0,0,0,0
XM-DAC-21-1-2019001206B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,OUTCOME 7 INCREASED RESILIENCE TO DISASTER AND SH OCKS IN SCHOOLS,OUTCOME 7 INCREASED RESILIENCE TO DISASTER AND SH OCKS IN SCHOOLS,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,GN,Guinea,,,,,,,,,,1,110,10,,,EUR,,0,19123,0,0,0,0,0
XM-DAC-21-1-2019001200B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,OUTCOME 1 PARENTS/CAREGIVERS HAVE IMPROVED KNOWLED GE ABOUT CHILDREN'S WELL-BEING,OUTCOME 1 PARENTS/CAREGIVERS HAVE IMPROVED KNOWLED GE ABOUT CHILDREN'S WELL-BEING,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,GN,Guinea,,,,,,,,,,1,110,10,,,EUR,,0,32737.000000000004,0,0,0,0,0
XM-DAC-21-1-2019001201B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,OUTCOME 2GIRLS AND THE MOST VULNERABLE CHILDREN C OMPLETE AEP PROGRAMMES POSITIO,OUTCOME 2GIRLS AND THE MOST VULNERABLE CHILDREN C OMPLETE AEP PROGRAMMES POSITIO,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,GN,Guinea,,,,,,,,,,1,110,10,,,EUR,,0,16470,0,0,0,0,0
XM-DAC-21-1-2019001202B2PROGRAM-CSFPRGFND,2,2021-03-16 00:00:00,en,DFAT / Irish Aid,XM-DAC-21-1,Government,10,OUTCOME 3PARENTS ARE ABLE TO MEET THE FINANCIAL C OST OF EDUCATION FOR ALL THEIR,OUTCOME 3PARENTS ARE ABLE TO MEET THE FINANCIAL C OST OF EDUCATION FOR ALL THEIR,4,,,2019-01-01,2019-12-31,,,,,DFAT / Irish Aid,XM-DAC-21-1,Government,10,DFAT / Irish Aid,XM-DAC-21-1,Government,10,,,,,GN,Guinea,,,,,,,,,,1,110,10,,,EUR,,0,24602,0,0,0,0,0
